"from","to","parent_action_type","action_type","mechanism_of_action","disease_efficacy","source","LINK_FUNCTION"
"C173523","NDUFA4","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFA4L2","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFA5","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFA6","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFA7","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFA8","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFA9","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFAB1","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFAF1","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFAF2","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFAF3","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFAF4","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB1","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB10","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB11","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB2","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB3","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB4","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB5","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB6","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB7","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB8","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFB9","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFC1","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFC2","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS1","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS2","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS3","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS4","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS5","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS6","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS7","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFS8","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFV1","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFV2","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173523","NDUFV3","NEGATIVE MODULATOR","INHIBITOR","Mitochondrial complex I (NADH dehydrogenase) inhibitor",TRUE,"ChEMBL",-1
"C173549","BTK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase BTK inhibitor",TRUE,"ChEMBL",-1
"C173801","C3","NEGATIVE MODULATOR","INHIBITOR","Complement C3 inhibitor",TRUE,"ChEMBL",-1
"C173804","IL6R","NEGATIVE MODULATOR","INHIBITOR","Interleukin-6 receptor alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBA1A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBA1B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBA1C","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBA3E","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBA4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB1","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB2A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB2B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB3","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB4A","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB4B","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB6","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C1739","TUBB8","NEGATIVE MODULATOR","INHIBITOR","Tubulin inhibitor",TRUE,"ChEMBL",-1
"C174050","KIT","NEGATIVE MODULATOR","INHIBITOR","Stem cell growth factor receptor inhibitor",TRUE,"ChEMBL",-1
"C174126","LGALS3","NEGATIVE MODULATOR","INHIBITOR","Galectin-3 inhibitor",TRUE,"ChEMBL",-1
"C174580","EGLN1","NEGATIVE MODULATOR","INHIBITOR","Egl nine homolog 1 inhibitor",TRUE,"ChEMBL",-1
"C174580","EGLN2","NEGATIVE MODULATOR","INHIBITOR","Hypoxia-inducible factor prolyl hydroxylase 1 inhibitor",TRUE,"ChEMBL",-1
"C174580","EGLN3","NEGATIVE MODULATOR","INHIBITOR","Egl nine homolog 3 inhibitor",TRUE,"ChEMBL",-1
"C174583","MAPT","NEGATIVE MODULATOR","INHIBITOR","Microtubule-associated protein tau inhibitor",TRUE,"ChEMBL",-1
"C174598","CTSS","NEGATIVE MODULATOR","INHIBITOR","Cathepsin S inhibitor",TRUE,"ChEMBL",-1
"C174603","SELP","NEGATIVE MODULATOR","ANTAGONIST","P-selectin antagonist",TRUE,"ChEMBL",-1
"C174607","SYK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase SYK inhibitor",TRUE,"ChEMBL",-1
"C174612","ASGR1","OTHER","BINDING AGENT","Asialoglycoprotein receptor 1 binding agent",TRUE,"ChEMBL",0
"C174617","GRIA1","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","Glutamate receptor ionotropic AMPA positive allosteric modulator",TRUE,"ChEMBL",1
"C174617","GRIA2","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","Glutamate receptor ionotropic AMPA positive allosteric modulator",TRUE,"ChEMBL",1
"C174617","GRIA3","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","Glutamate receptor ionotropic AMPA positive allosteric modulator",TRUE,"ChEMBL",1
"C174617","GRIA4","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","Glutamate receptor ionotropic AMPA positive allosteric modulator",TRUE,"ChEMBL",1
"C174620","CFTR","POSITIVE MODULATOR","ACTIVATOR","Cystic fibrosis transmembrane conductance regulator activator",TRUE,"ChEMBL",1
"C174625","F9","NEGATIVE MODULATOR","INHIBITOR","Coagulation factor IX inhibitor",TRUE,"ChEMBL",-1
"C174646","IL17A","NEGATIVE MODULATOR","INHIBITOR","Interleukin 17A inhibitor",TRUE,"ChEMBL",-1
"C174651","F8","POSITIVE MODULATOR","POSITIVE MODULATOR","Coagulation factor VIII positive modulator",TRUE,"ChEMBL",1
"C174653","PDE3A","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 3 inhibitor",TRUE,"ChEMBL",-1
"C174653","PDE3B","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 3 inhibitor",TRUE,"ChEMBL",-1
"C174653","TNNC1","POSITIVE MODULATOR","POSITIVE MODULATOR","Troponin, cardiac muscle positive modulator",TRUE,"ChEMBL",1
"C174653","TNNI3","POSITIVE MODULATOR","POSITIVE MODULATOR","Troponin, cardiac muscle positive modulator",TRUE,"ChEMBL",1
"C174653","TNNT2","POSITIVE MODULATOR","POSITIVE MODULATOR","Troponin, cardiac muscle positive modulator",TRUE,"ChEMBL",1
"C174657","NR1H4","POSITIVE MODULATOR","AGONIST","Bile acid receptor FXR agonist",TRUE,"ChEMBL",1
"C174660","LILRA4","NEGATIVE MODULATOR","INHIBITOR","Leukocyte immunoglobulin-like receptor subfamily A member 4 inhibitor",TRUE,"ChEMBL",-1
"C174662","DPP4","NEGATIVE MODULATOR","INHIBITOR","Dipeptidyl peptidase IV inhibitor",TRUE,"ChEMBL",-1
"C174668","PTGS1","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C174668","PTGS2","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase inhibitor",TRUE,"ChEMBL",-1
"C174671","ADORA2A","POSITIVE MODULATOR","AGONIST","Adenosine A2a receptor agonist",TRUE,"ChEMBL",1
"C174672","PCSK9","NEGATIVE MODULATOR","INHIBITOR","Subtilisin/kexin type 9 inhibitor",TRUE,"ChEMBL",-1
"C174674","HCRTR1","NEGATIVE MODULATOR","ANTAGONIST","Orexin receptor antagonist",TRUE,"ChEMBL",-1
"C174674","HCRTR2","NEGATIVE MODULATOR","ANTAGONIST","Orexin receptor antagonist",TRUE,"ChEMBL",-1
"C174675","AGER","NEGATIVE MODULATOR","ANTAGONIST","Advanced glycosylation end product-specific receptor antagonist",TRUE,"ChEMBL",-1
"C174678","BTK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase BTK inhibitor",TRUE,"ChEMBL",-1
"C174682","KLK3","OTHER","BINDING AGENT","Prostate specific antigen binding agent",TRUE,"ChEMBL",0
"C174693","VEGFA","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor A inhibitor",TRUE,"ChEMBL",-1
"C174701","PTGS1","NEGATIVE MODULATOR","INHIBITOR","Cyclooxygenase-1 inhibitor",TRUE,"ChEMBL",-1
"C174704","OPRM1","POSITIVE MODULATOR","AGONIST","Mu opioid receptor agonist",TRUE,"ChEMBL",1
"C174708","CRHR1","NEGATIVE MODULATOR","ANTAGONIST","Corticotropin releasing factor receptor 1 antagonist",TRUE,"ChEMBL",-1
"C174708","LINC02210-CRHR1","NEGATIVE MODULATOR","ANTAGONIST","Corticotropin releasing factor receptor 1 antagonist",TRUE,"ChEMBL",-1
"C174710","CACNA1G","OTHER","MODULATOR","Voltage-gated T-type calcium channel modulator",TRUE,"ChEMBL",0
"C174710","CACNA1H","OTHER","MODULATOR","Voltage-gated T-type calcium channel modulator",TRUE,"ChEMBL",0
"C174710","CACNA1I","OTHER","MODULATOR","Voltage-gated T-type calcium channel modulator",TRUE,"ChEMBL",0
"C174715","SMN1","POSITIVE MODULATOR","POSITIVE MODULATOR","Survival motor neuron protein positive modulator",TRUE,"ChEMBL",1
"C174715","SMN2","POSITIVE MODULATOR","POSITIVE MODULATOR","Survival motor neuron protein positive modulator",TRUE,"ChEMBL",1
"C174724","CXCR2","NEGATIVE MODULATOR","ANTAGONIST","Interleukin-8 receptor B antagonist",TRUE,"ChEMBL",-1
"C174727","MAPT","NEGATIVE MODULATOR","INHIBITOR","Microtubule-associated protein tau inhibitor",TRUE,"ChEMBL",-1
"C174728","EDNRA","NEGATIVE MODULATOR","ANTAGONIST","Endothelin receptor, ET-A/ET-B antagonist",TRUE,"ChEMBL",-1
"C174728","EDNRB","NEGATIVE MODULATOR","ANTAGONIST","Endothelin receptor, ET-A/ET-B antagonist",TRUE,"ChEMBL",-1
"C174730","TYK2","NEGATIVE MODULATOR","NEGATIVE ALLOSTERIC MODULATOR|INHIBITOR","Tyrosine-protein kinase TYK2 negative allosteric modulator|Tyrosine-protein kinase TYK2 inhibitor",TRUE,"ChEMBL",-1
"C174737","CD40LG","NEGATIVE MODULATOR","INHIBITOR","CD40 ligand inhibitor",TRUE,"ChEMBL",-1
"C174739","PKLR","POSITIVE MODULATOR","ACTIVATOR","Pyruvate kinase isozymes R/L activator",TRUE,"ChEMBL",1
"C174741","NR3C2","NEGATIVE MODULATOR","ANTAGONIST","Mineralocorticoid receptor antagonist",TRUE,"ChEMBL",-1
"C174748","ABL1","NEGATIVE MODULATOR","INHIBITOR","Bcr/Abl fusion protein inhibitor|Tyrosine-protein kinase ABL inhibitor",TRUE,"ChEMBL",-1
"C174748","BCR","NEGATIVE MODULATOR","INHIBITOR","Bcr/Abl fusion protein inhibitor",TRUE,"ChEMBL",-1
"C174752","OPRK1","POSITIVE MODULATOR","AGONIST","Kappa opioid receptor agonist",TRUE,"ChEMBL",1
"C174762","FGFR1","NEGATIVE MODULATOR","INHIBITOR","Fibroblast growth factor receptor 1 inhibitor",TRUE,"ChEMBL",-1
"C174762","FGFR2","NEGATIVE MODULATOR","INHIBITOR","Fibroblast growth factor receptor 2 inhibitor",TRUE,"ChEMBL",-1
"C174762","FGFR3","NEGATIVE MODULATOR","INHIBITOR","Fibroblast growth factor receptor 3 inhibitor",TRUE,"ChEMBL",-1
"C174766","F13A1","POSITIVE MODULATOR","POSITIVE MODULATOR","Coagulation factor XIII positive modulator",TRUE,"ChEMBL",1
"C174769","BTK","NEGATIVE MODULATOR","INHIBITOR","Tyrosine-protein kinase BTK inhibitor",TRUE,"ChEMBL",-1
"C174773","IGF1R","POSITIVE MODULATOR","AGONIST","Insulin-like growth factor I receptor agonist",TRUE,"ChEMBL",1
"C174774","TACR1","NEGATIVE MODULATOR","ANTAGONIST","Neurokinin 1 receptor antagonist",TRUE,"ChEMBL",-1
"C174774","TACR3","NEGATIVE MODULATOR","ANTAGONIST","Neurokinin 3 receptor antagonist",TRUE,"ChEMBL",-1
"C174782","ADH5","NEGATIVE MODULATOR","INHIBITOR","Alcohol dehydrogenase class III inhibitor",TRUE,"ChEMBL",-1
"C174783","EGR1","NEGATIVE MODULATOR","INHIBITOR","Early growth response protein 1 inhibitor",TRUE,"ChEMBL",-1
"C174784","CNR1","NEGATIVE MODULATOR","ANTAGONIST","Cannabinoid CB1 receptor antagonist",TRUE,"ChEMBL",-1
"C174786","ADRB1","NEGATIVE MODULATOR","ANTAGONIST","Adrenergic receptor beta antagonist",TRUE,"ChEMBL",-1
"C174786","ADRB2","NEGATIVE MODULATOR","ANTAGONIST","Adrenergic receptor beta antagonist",TRUE,"ChEMBL",-1
"C174786","ADRB2","POSITIVE MODULATOR","AGONIST","Beta-2 adrenergic receptor agonist",TRUE,"ChEMBL",1
"C174786","ADRB3","NEGATIVE MODULATOR","ANTAGONIST","Adrenergic receptor beta antagonist",TRUE,"ChEMBL",-1
"C174788","C5AR1","NEGATIVE MODULATOR","ANTAGONIST","C5a anaphylatoxin chemotactic receptor antagonist",TRUE,"ChEMBL",-1
"C174789","APP","NEGATIVE MODULATOR","INHIBITOR","Beta amyloid A4 protein inhibitor",TRUE,"ChEMBL",-1
"C174790","MAPT","NEGATIVE MODULATOR","INHIBITOR","Microtubule-associated protein tau inhibitor",TRUE,"ChEMBL",-1
"C174791","IL13","NEGATIVE MODULATOR","INHIBITOR","Interleukin-13 inhibitor",TRUE,"ChEMBL",-1
"C174791","IL4","NEGATIVE MODULATOR","INHIBITOR","Interleukin-4 inhibitor",TRUE,"ChEMBL",-1
"C174792","IL13","NEGATIVE MODULATOR","INHIBITOR","Interleukin-13 inhibitor",TRUE,"ChEMBL",-1
"C174793","PDE9A","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 9A inhibitor",TRUE,"ChEMBL",-1
"C174798","PIK3CD","NEGATIVE MODULATOR","INHIBITOR","PI3-kinase p110-delta subunit inhibitor",TRUE,"ChEMBL",-1
"C174801","CRHR1","NEGATIVE MODULATOR","ANTAGONIST","Corticotropin releasing factor receptor 1 antagonist",TRUE,"ChEMBL",-1
"C174801","LINC02210-CRHR1","NEGATIVE MODULATOR","ANTAGONIST","Corticotropin releasing factor receptor 1 antagonist",TRUE,"ChEMBL",-1
"C174804","SCN10A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN11A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN1A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN2A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN3A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN4A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN5A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN7A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN8A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174804","SCN9A","NEGATIVE MODULATOR","BLOCKER","Sodium channel alpha subunit blocker",TRUE,"ChEMBL",-1
"C174805","GHR","POSITIVE MODULATOR","AGONIST","Growth hormone receptor agonist",TRUE,"ChEMBL",1
"C174807","NR3C1","OTHER","MODULATOR","Glucocorticoid receptor modulator",TRUE,"ChEMBL",0
"C174817","GIPR","POSITIVE MODULATOR","AGONIST","Gastric inhibitory polypeptide receptor agonist",TRUE,"ChEMBL",1
"C174817","GLP1R","POSITIVE MODULATOR","AGONIST","Glucagon-like peptide 1 receptor agonist",TRUE,"ChEMBL",1
"C174823","AGTR2","NEGATIVE MODULATOR","ANTAGONIST","Angiotensin II type 2 (AT-2) receptor antagonist",TRUE,"ChEMBL",-1
"C174825","MS4A1","OTHER","BINDING AGENT","B-lymphocyte antigen CD20 binding agent",TRUE,"ChEMBL",0
"C174828","SLC18A2","NEGATIVE MODULATOR","INHIBITOR","Synaptic vesicular amine transporter inhibitor",TRUE,"ChEMBL",-1
"C174831","SNCA","OTHER","BINDING AGENT","Alpha-synuclein binding agent",TRUE,"ChEMBL",0
"C174833","FGF1","POSITIVE MODULATOR","AGONIST","FGF1/KLB agonist",TRUE,"ChEMBL",1
"C174833","KLB","POSITIVE MODULATOR","AGONIST","FGF1/KLB agonist",TRUE,"ChEMBL",1
"C174837","GABRA1","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRA2","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRA3","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRA4","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRA5","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRA6","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRB1","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRB2","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRB3","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRD","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRE","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRG1","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRG2","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRG3","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRP","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","GABRQ","POSITIVE MODULATOR","POSITIVE ALLOSTERIC MODULATOR","GABA-A receptor; anion channel positive allosteric modulator",TRUE,"ChEMBL",1
"C174837","SCN10A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN11A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN1A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN2A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN3A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN4A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN5A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN7A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN8A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174837","SCN9A","NEGATIVE MODULATOR","INHIBITOR","Sodium channel alpha subunit inhibitor",TRUE,"ChEMBL",-1
"C174842","CALCA","NEGATIVE MODULATOR","ANTAGONIST","Calcitonin gene-related peptide antagonist",TRUE,"ChEMBL",-1
"C174842","CALCB","NEGATIVE MODULATOR","ANTAGONIST","Calcitonin gene-related peptide antagonist",TRUE,"ChEMBL",-1
"C174849","PCSK9","NEGATIVE MODULATOR","INHIBITOR","Subtilisin/kexin type 9 inhibitor",TRUE,"ChEMBL",-1
"C174853","DRD1","POSITIVE MODULATOR","PARTIAL AGONIST","Dopamine D1 receptor partial agonist",TRUE,"ChEMBL",1
"C174853","DRD5","POSITIVE MODULATOR","PARTIAL AGONIST","Dopamine D5 receptor partial agonist",TRUE,"ChEMBL",1
"C174856","OPRM1","POSITIVE MODULATOR","PARTIAL AGONIST","Mu opioid receptor partial agonist",TRUE,"ChEMBL",1
"C174863","PDE4A","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 4 inhibitor",TRUE,"ChEMBL",-1
"C174863","PDE4B","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 4 inhibitor",TRUE,"ChEMBL",-1
"C174863","PDE4C","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 4 inhibitor",TRUE,"ChEMBL",-1
"C174863","PDE4D","NEGATIVE MODULATOR","INHIBITOR","Phosphodiesterase 4 inhibitor",TRUE,"ChEMBL",-1
"C174879","SLC6A9","NEGATIVE MODULATOR","INHIBITOR","Glycine transporter 1 inhibitor",TRUE,"ChEMBL",-1
"C174885","ANGPT2","NEGATIVE MODULATOR","INHIBITOR","Angiopoietin-2 inhibitor",TRUE,"ChEMBL",-1
"C174885","VEGFA","NEGATIVE MODULATOR","INHIBITOR","Vascular endothelial growth factor A inhibitor",TRUE,"ChEMBL",-1
"C174890","GCGR","POSITIVE MODULATOR","AGONIST","Glucagon receptor agonist",TRUE,"ChEMBL",1
"C174890","GLP1R","POSITIVE MODULATOR","AGONIST","Glucagon-like peptide 1 receptor agonist",TRUE,"ChEMBL",1
"C174894","LTA","NEGATIVE MODULATOR","INHIBITOR","TNF-beta inhibitor",TRUE,"ChEMBL",-1
"C174901","MYH6","NEGATIVE MODULATOR","INHIBITOR","Cardiac myosin inhibitor",TRUE,"ChEMBL",-1
"C174901","MYH7","NEGATIVE MODULATOR","INHIBITOR","Cardiac myosin inhibitor",TRUE,"ChEMBL",-1
